device: cuda:0
AX-MADDPG
=============================
=1 Env resilient path planning is right ...
=============================
=2 The 24 agents are inited ...
=============================
=3 starting iterations ...
=============================
=4 init tensorboards ...
=================================
[2025-07-03 15:50:08.594] episode_gone: 4, rew_n: 0.0, rew_n_avg_queue_delta: 0.49568042159080505, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 15:50:15.685] episode_gone: 4, rew_n: 0.0, rew_n_avg_queue_delta: 0.3960404098033905, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:50:22.671] episode_gone: 4, rew_n: 0.0, rew_n_avg_queue_delta: 0.4009150564670563, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 3.2552080142522755e-08
[2025-07-03 15:50:29.678] episode_gone: 4, rew_n: 0.0, rew_n_avg_queue_delta: 0.39023470878601074, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 15:50:35.921] episode_gone: 4, rew_n: 0.0, rew_n_avg_queue_delta: 0.42207372188568115, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 4.4759115525039306e-08
[2025-07-03 15:50:41.654] =============> episode_gone: 4, rew_n: 1017.996171951294, rew_n_avg_queue_delta: 0.4070824384689331, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 15:50:44.331] episode_gone: 4, rew_n: 0.0, rew_n_avg_queue_delta: 0.5128900408744812, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 15:50:50.949] episode_gone: 4, rew_n: 0.0, rew_n_avg_queue_delta: 0.4284133017063141, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:50:57.486] episode_gone: 4, rew_n: 0.0, rew_n_avg_queue_delta: 0.33416855335235596, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 3.662109193669494e-08
[2025-07-03 15:51:05.354] episode_gone: 4, rew_n: 0.0, rew_n_avg_queue_delta: 0.5105246305465698, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 4.475910841961195e-08
[2025-07-03 15:51:11.461] episode_gone: 4, rew_n: 0.0, rew_n_avg_queue_delta: 0.40703046321868896, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 15:51:19.378] episode_gone: 4, rew_n: 0.0, rew_n_avg_queue_delta: 0.48969927430152893, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:51:26.376] =============> episode_gone: 4, rew_n: 1027.8324098587036, rew_n_avg_queue_delta: 0.35838404297828674, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 15:51:26.967] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.7293415665626526, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:51:35.029] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.49973437190055847, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 8.138020923809108e-09
[2025-07-03 15:51:44.276] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.37877845764160156, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 15:51:52.710] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.3905836045742035, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 15:52:00.275] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.43254920840263367, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 3.2552083695236433e-08
[2025-07-03 15:52:06.497] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.35171547532081604, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 15:52:14.472] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.4387913942337036, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 15:52:16.265] =============> episode_gone: 5, rew_n: 1033.72744846344, rew_n_avg_queue_delta: 0.337880939245224, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 8.138020923809108e-09
[2025-07-03 15:52:23.911] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.48871779441833496, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 15:52:32.424] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.3344304859638214, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:52:39.492] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.34608814120292664, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 8.138020923809108e-09
[2025-07-03 15:52:47.657] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.30162516236305237, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 15:52:53.824] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.3594695031642914, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 15:53:00.377] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.3611450493335724, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:53:03.270] =============> episode_gone: 5, rew_n: 1004.3317070007324, rew_n_avg_queue_delta: 0.37818360328674316, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:53:08.211] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.4526904821395874, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 15:53:14.684] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.4357354938983917, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:53:21.967] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.3773122727870941, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 15:53:28.894] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.39504972100257874, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 15:53:37.556] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.38843074440956116, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:53:46.188] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.4220989942550659, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 15:53:52.441] =============> episode_gone: 5, rew_n: 1007.4237785339355, rew_n_avg_queue_delta: 0.356510728597641, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 15:53:55.059] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.5483391284942627, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:54:03.450] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.42742881178855896, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 15:54:10.767] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.3591182231903076, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 15:54:17.288] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.42308178544044495, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 15:54:25.858] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.4000438153743744, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 15:54:32.199] episode_gone: 5, rew_n: 0.0, rew_n_avg_queue_delta: 0.47738489508628845, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 4.069010017815344e-08
[2025-07-03 15:54:38.024] =============> episode_gone: 5, rew_n: 1007.385139465332, rew_n_avg_queue_delta: 0.35680636763572693, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 15:54:38.503] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.7731636166572571, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 15:54:44.604] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.45060935616493225, rew_n_avg_satisfaction: 9.687071589326024e-09, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:54:51.004] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.45248493552207947, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 8.138020923809108e-09
[2025-07-03 15:54:57.322] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.3850473463535309, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:55:03.335] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.39139363169670105, rew_n_avg_satisfaction: 1.8102880972037383e-08, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 15:55:09.380] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.3811378479003906, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 15:55:16.261] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.3681821823120117, rew_n_avg_satisfaction: 1.08478852567373e-08, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:55:17.423] =============> episode_gone: 6, rew_n: 1059.8531475067139, rew_n_avg_queue_delta: 0.43925192952156067, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 15:55:23.980] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.4548370838165283, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 15:55:33.105] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.32567912340164185, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 15:55:41.262] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.42753180861473083, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 15:55:50.383] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.3827114403247833, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 15:55:59.296] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.3269590437412262, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 15:56:08.209] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.3886755406856537, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 15:56:11.855] =============> episode_gone: 6, rew_n: 981.3100872039795, rew_n_avg_queue_delta: 0.3176238536834717, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 15:56:16.246] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.43296870589256287, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:56:25.170] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.46043989062309265, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 15:56:32.565] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.42820239067077637, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 15:56:40.960] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.40824198722839355, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 8.138020923809108e-09
[2025-07-03 15:56:49.106] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.39741456508636475, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 15:56:57.548] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.46655941009521484, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 15:57:03.673] =============> episode_gone: 6, rew_n: 1022.2472534179688, rew_n_avg_queue_delta: 0.39649882912635803, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 15:57:06.357] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.5440780520439148, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 15:57:14.067] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.4295561611652374, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 15:57:21.995] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.32367587089538574, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 3.2552083695236433e-08
[2025-07-03 15:57:30.777] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.4078453779220581, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 15:57:39.045] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.36505913734436035, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 15:57:47.271] episode_gone: 6, rew_n: 0.0, rew_n_avg_queue_delta: 0.4039810001850128, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 4.069010017815344e-08
[2025-07-03 15:57:56.285] =============> episode_gone: 6, rew_n: 1002.8931941986084, rew_n_avg_queue_delta: 0.3694173991680145, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 15:57:56.871] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.8092410564422607, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:58:06.123] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.4581046998500824, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 15:58:14.399] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.422151654958725, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 8.138020923809108e-09
[2025-07-03 15:58:23.267] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.35348424315452576, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 15:58:30.793] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.4324033260345459, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 15:58:40.449] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.391519159078598, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 15:58:49.274] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.48081138730049133, rew_n_avg_satisfaction: 7.92038168384579e-09, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 15:58:50.915] =============> episode_gone: 7, rew_n: 1019.5121240615845, rew_n_avg_queue_delta: 0.40755489468574524, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:58:58.504] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.4631495475769043, rew_n_avg_satisfaction: 1.0316289156264702e-08, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 15:59:07.741] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.3711353540420532, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 15:59:15.820] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.3810313642024994, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 15:59:24.302] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.35091614723205566, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 15:59:31.884] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.3583787977695465, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 15:59:39.665] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.3837597072124481, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 15:59:42.476] =============> episode_gone: 7, rew_n: 1005.4508438110352, rew_n_avg_queue_delta: 0.32888320088386536, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 15:59:47.142] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.5018573999404907, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 15:59:54.047] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.3892880976200104, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 16:00:01.448] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.3874737024307251, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 16:00:07.596] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.4073490798473358, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 16:00:14.015] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.3544808328151703, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 8.138020923809108e-09
[2025-07-03 16:00:21.823] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.4251188337802887, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 16:00:26.819] =============> episode_gone: 7, rew_n: 1014.3303813934326, rew_n_avg_queue_delta: 0.35853567719459534, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 16:00:28.847] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.534866988658905, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 16:00:35.113] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.4509763717651367, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 16:00:41.558] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.41627538204193115, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 16:00:47.770] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.49306702613830566, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 8.138020923809108e-09
[2025-07-03 16:00:53.964] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.4474571645259857, rew_n_avg_satisfaction: 1.5108678752540072e-08, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 16:01:00.221] episode_gone: 7, rew_n: 0.0, rew_n_avg_queue_delta: 0.4599687159061432, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 16:01:05.958] =============> episode_gone: 7, rew_n: 1056.8050537109375, rew_n_avg_queue_delta: 0.3604901134967804, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 16:01:06.411] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.8069290518760681, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 8.138020923809108e-09
[2025-07-03 16:01:13.290] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.505787193775177, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 16:01:21.774] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.3764066994190216, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 16:01:30.490] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.32329097390174866, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 16:01:37.266] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.40865710377693176, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 16:01:43.139] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.40110650658607483, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 16:01:50.116] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.4545699656009674, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 16:01:51.557] =============> episode_gone: 8, rew_n: 1026.8735637664795, rew_n_avg_queue_delta: 0.42149654030799866, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 16:01:56.575] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.40997079014778137, rew_n_avg_satisfaction: 1.0316289156264702e-08, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 16:02:02.809] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.33344700932502747, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 3.662109193669494e-08
[2025-07-03 16:02:11.796] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.4099177122116089, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 16:02:19.158] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.32810214161872864, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 16:02:27.940] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.4027293622493744, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 16:02:37.097] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.4484902620315552, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 16:02:41.073] =============> episode_gone: 8, rew_n: 1024.2663192749023, rew_n_avg_queue_delta: 0.4255692660808563, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 3.2552083695236433e-08
[2025-07-03 16:02:45.813] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.5368218421936035, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 16:02:52.715] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.45698484778404236, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 16:03:00.166] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.36628273129463196, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 16:03:06.351] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.4087495505809784, rew_n_avg_satisfaction: 1.0316289156264702e-08, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 16:03:14.075] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.38213565945625305, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 16:03:19.945] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.5015079379081726, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 16:03:24.024] =============> episode_gone: 8, rew_n: 1033.0884017944336, rew_n_avg_queue_delta: 0.3595019280910492, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 16:03:25.865] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.5326756834983826, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 3.662109193669494e-08
[2025-07-03 16:03:31.769] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.4321841895580292, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 16:03:37.922] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.3517451584339142, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 16:03:46.384] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.4526499807834625, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.6276041847618217e-08
[2025-07-03 16:03:55.113] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.38062289357185364, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 4.475910841961195e-08
[2025-07-03 16:04:03.240] episode_gone: 8, rew_n: 0.0, rew_n_avg_queue_delta: 0.4787440598011017, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.848307190106425e-08
[2025-07-03 16:04:11.070] =============> episode_gone: 8, rew_n: 1032.6976928710938, rew_n_avg_queue_delta: 0.3908051550388336, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 16:04:11.566] episode_gone: 9, rew_n: 0.0, rew_n_avg_queue_delta: 0.7473922371864319, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.4414061883248905e-08
[2025-07-03 16:04:18.127] episode_gone: 9, rew_n: 0.0, rew_n_avg_queue_delta: 0.4794168174266815, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 4.069010017815344e-08
[2025-07-03 16:04:25.287] episode_gone: 9, rew_n: 0.0, rew_n_avg_queue_delta: 0.4228765666484833, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 8.138020923809108e-09
[2025-07-03 16:04:34.573] episode_gone: 9, rew_n: 0.0, rew_n_avg_queue_delta: 0.3370997905731201, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 2.034505008907672e-08
[2025-07-03 16:04:43.295] episode_gone: 9, rew_n: 0.0, rew_n_avg_queue_delta: 0.35861217975616455, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 1.2207030941624453e-08
[2025-07-03 16:04:52.297] episode_gone: 9, rew_n: 0.0, rew_n_avg_queue_delta: 0.3704565763473511, rew_n_avg_satisfaction: 0.0, rew_n_power_penalty: 4.069010461904554e-09
